outlet_id,outlet_size,population_density,number_of_skus_sold,average_household_income,region_outstation,region_upcountry,region_western,number_of_skus_sold_range_0-25,number_of_skus_sold_range_25-50,number_of_skus_sold_range_50+
outlet_code_3242,973,233,13,63626,1,0,0,1,0,0
outlet_code_3243,1126,251,14,71294,1,0,0,1,0,0
outlet_code_3244,1168,397,19,44053,0,1,0,1,0,0
outlet_code_3245,982,378,16,38459,0,1,0,1,0,0
outlet_code_3246,1213,401,20,45403,0,1,0,1,0,0
outlet_code_3247,1053,385,17,40601,0,1,0,1,0,0
outlet_code_3248,3787,5374,56,164338,0,0,1,0,1,0
outlet_code_3249,3897,5594,58,169852,0,0,1,0,1,0
outlet_code_3250,3136,4072,43,131796,0,0,1,0,1,0
outlet_code_3251,862,1523,26,91153,0,0,1,0,1,0
outlet_code_3252,1396,2591,44,144557,0,0,1,0,1,0
outlet_code_3253,905,1609,27,95475,0,0,1,0,1,0
outlet_code_3254,4000,400,20,99997,1,0,0,1,0,0
outlet_code_3255,2465,323,12,61617,1,0,0,1,0,0
outlet_code_3256,2434,322,12,60856,1,0,0,1,0,0
outlet_code_3257,279,120,14,69852,1,0,0,1,0,0
outlet_code_3258,366,142,18,91555,1,0,0,1,0,0
outlet_code_3259,895,223,12,59737,1,0,0,1,0,0
outlet_code_3260,1666,316,20,98295,1,0,0,1,0,0
outlet_code_3261,1672,317,20,98606,1,0,0,1,0,0
outlet_code_3262,961,231,13,63047,1,0,0,1,0,0
outlet_code_3263,384,484,24,57601,0,1,0,1,0,0
outlet_code_3264,253,353,14,37928,0,1,0,1,0,0
outlet_code_3265,921,372,14,36628,0,1,0,1,0,0
outlet_code_3266,1044,384,17,40311,0,1,0,1,0,0
outlet_code_3267,3687,5174,54,159347,0,0,1,0,1,0
outlet_code_3268,240,1400,26,95004,0,0,1,0,1,0
outlet_code_3269,1284,2367,40,133365,0,0,1,0,1,0
outlet_code_3270,716,1232,21,76578,0,0,1,1,0,0
outlet_code_3271,1222,2244,38,127194,0,0,1,0,1,0
outlet_code_3272,777,1354,23,82720,0,0,1,1,0,0
outlet_code_3273,805,1409,24,85466,0,0,1,1,0,0
outlet_code_3274,1366,2532,43,141616,0,0,1,0,1,0
outlet_code_3275,1448,2696,46,149823,0,0,1,0,1,0
outlet_code_3276,3062,353,15,76556,1,0,0,1,0,0
outlet_code_3277,3214,361,16,80361,1,0,0,1,0,0
outlet_code_3278,244,111,12,60892,1,0,0,1,0,0
outlet_code_3279,358,140,18,89506,1,0,0,1,0,0
outlet_code_3280,357,139,18,89146,1,0,0,1,0,0
outlet_code_3281,271,118,14,67631,1,0,0,1,0,0
outlet_code_3282,361,140,18,90374,1,0,0,1,0,0
outlet_code_3283,1176,257,15,73802,1,0,0,1,0,0
outlet_code_3284,1094,247,14,69685,1,0,0,1,0,0
outlet_code_3285,915,226,12,60775,1,0,0,1,0,0
outlet_code_3286,1629,311,19,96434,1,0,0,1,0,0
outlet_code_3287,752,206,11,52577,1,0,0,1,0,0
outlet_code_3288,1573,437,27,56193,0,1,0,0,1,0
outlet_code_3289,1397,420,24,50917,0,1,0,1,0,0
outlet_code_3290,3934,5669,59,171719,0,0,1,0,1,0
outlet_code_3291,225,1168,24,87279,0,0,1,1,0,0
outlet_code_3292,262,1725,29,105846,0,0,1,0,1,0
outlet_code_3293,327,2701,39,138359,0,0,1,0,1,0
outlet_code_3294,1659,3118,54,170888,0,0,1,0,1,0
outlet_code_3295,1228,2256,38,127786,0,0,1,0,1,0
outlet_code_3296,2977,349,15,74437,1,0,0,1,0,0
outlet_code_3297,366,142,18,91529,1,0,0,1,0,0
outlet_code_3298,266,116,13,66468,1,0,0,1,0,0
outlet_code_3299,214,104,11,53590,1,0,0,1,0,0
outlet_code_3300,771,208,11,53536,1,0,0,1,0,0
outlet_code_3301,1036,240,13,66776,1,0,0,1,0,0
outlet_code_3302,850,218,11,57477,1,0,0,1,0,0
outlet_code_3303,1210,261,15,75489,1,0,0,1,0,0
outlet_code_3304,982,234,13,64080,1,0,0,1,0,0
outlet_code_3305,1589,307,19,94449,1,0,0,1,0,0
outlet_code_3306,1538,301,18,91893,1,0,0,1,0,0
outlet_code_3307,228,328,12,34174,0,1,0,1,0,0
outlet_code_3308,1022,382,16,39645,0,1,0,1,0,0
outlet_code_3309,1377,2554,44,142696,0,0,1,0,1,0
outlet_code_3310,992,1785,30,104228,0,0,1,0,1,0
outlet_code_3311,904,1607,27,95364,0,0,1,0,1,0
outlet_code_3312,1660,3120,54,170985,0,0,1,0,1,0
outlet_code_3313,922,1643,28,97170,0,0,1,0,1,0
outlet_code_3314,1346,2492,43,139619,0,0,1,0,1,0
outlet_code_3315,1208,2216,38,125783,0,0,1,0,1,0
outlet_code_3316,1365,2529,43,141452,0,0,1,0,1,0
outlet_code_3317,1067,1933,33,111652,0,0,1,0,1,0
outlet_code_3318,3905,395,20,97621,1,0,0,1,0,0
outlet_code_3319,307,127,15,76665,1,0,0,1,0,0
outlet_code_3320,200,100,10,50042,1,0,0,1,0,0
outlet_code_3321,1480,294,18,88993,1,0,0,1,0,0
outlet_code_3322,1423,287,17,86166,1,0,0,1,0,0
outlet_code_3323,1527,299,18,91343,1,0,0,1,0,0
outlet_code_3324,282,382,16,42311,0,1,0,1,0,0
outlet_code_3325,1307,411,22,48205,0,1,0,1,0,0
outlet_code_3326,878,368,14,35349,0,1,0,1,0,0
outlet_code_3327,983,378,16,38480,0,1,0,1,0,0
outlet_code_3328,1036,384,17,40071,0,1,0,1,0,0
outlet_code_3329,1070,387,17,41107,0,1,0,1,0,0
outlet_code_3330,3589,4978,52,154449,0,0,1,0,1,0
outlet_code_3331,1564,2927,50,161373,0,0,1,0,1,0
outlet_code_3332,868,1537,26,91838,0,0,1,0,1,0
outlet_code_3333,1360,2521,43,141034,0,0,1,0,1,0
outlet_code_3334,1343,2486,42,139282,0,0,1,0,1,0
outlet_code_3335,861,1522,26,91123,0,0,1,0,1,0
outlet_code_3336,238,110,12,59502,1,0,0,1,0,0
outlet_code_3337,273,118,14,68188,1,0,0,1,0,0
outlet_code_3338,311,128,16,77718,1,0,0,1,0,0
outlet_code_3339,228,107,11,56948,1,0,0,1,0,0
outlet_code_3340,1215,262,15,75748,1,0,0,1,0,0
outlet_code_3341,745,205,10,52233,1,0,0,1,0,0
outlet_code_3342,1173,257,15,73669,1,0,0,1,0,0
outlet_code_3343,388,488,24,58196,0,1,0,1,0,0
outlet_code_3344,399,499,25,59806,0,1,0,0,1,0
outlet_code_3345,864,366,13,34915,0,1,0,1,0,0
outlet_code_3346,835,363,13,34040,0,1,0,1,0,0
outlet_code_3347,916,372,14,36491,0,1,0,1,0,0
outlet_code_3348,348,3027,42,149248,0,0,1,0,1,0
outlet_code_3349,1215,2230,38,126518,0,0,1,0,1,0
outlet_code_3350,919,1638,28,96881,0,0,1,0,1,0
outlet_code_3351,1214,2228,38,126404,0,0,1,0,1,0
outlet_code_3352,3653,383,18,91317,1,0,0,1,0,0
outlet_code_3353,322,130,16,80425,1,0,0,1,0,0
outlet_code_3354,210,102,10,52398,1,0,0,1,0,0
outlet_code_3355,964,232,13,63188,1,0,0,1,0,0
outlet_code_3356,1045,241,13,67240,1,0,0,1,0,0
outlet_code_3357,1502,296,18,90082,1,0,0,1,0,0
outlet_code_3358,1016,238,13,65786,1,0,0,1,0,0
outlet_code_3359,1228,263,15,76391,1,0,0,1,0,0
outlet_code_3360,1621,311,19,96043,1,0,0,1,0,0
outlet_code_3361,1373,281,17,83668,1,0,0,1,0,0
outlet_code_3362,1659,315,20,97931,1,0,0,1,0,0
outlet_code_3363,1597,440,28,56900,0,1,0,0,1,0
outlet_code_3364,1683,448,30,59497,0,1,0,0,1,0
outlet_code_3365,2688,3175,34,109382,0,0,1,0,1,0
outlet_code_3366,389,3640,48,169669,0,0,1,0,1,0
outlet_code_3367,223,1142,23,86416,0,0,1,1,0,0
outlet_code_3368,813,1427,24,86336,0,0,1,1,0,0
outlet_code_3369,961,1721,29,101068,0,0,1,0,1,0
outlet_code_3370,1423,2647,45,147326,0,0,1,0,1,0
outlet_code_3371,1461,2722,47,151104,0,0,1,0,1,0
outlet_code_3372,1456,2712,46,150580,0,0,1,0,1,0
outlet_code_3373,353,138,18,88210,1,0,0,1,0,0
outlet_code_3374,212,103,11,53055,1,0,0,1,0,0
outlet_code_3375,375,144,19,93853,1,0,0,1,0,0
outlet_code_3376,282,120,14,70489,1,0,0,1,0,0
outlet_code_3377,388,147,19,97108,1,0,0,1,0,0
outlet_code_3378,278,119,14,69424,1,0,0,1,0,0
outlet_code_3379,243,111,12,60835,1,0,0,1,0,0
outlet_code_3380,1070,244,14,68502,1,0,0,1,0,0
outlet_code_3381,911,225,12,60572,1,0,0,1,0,0
outlet_code_3382,1658,315,20,97906,1,0,0,1,0,0
outlet_code_3383,1280,270,16,79023,1,0,0,1,0,0
outlet_code_3384,288,388,17,43249,0,1,0,1,0,0
outlet_code_3385,337,437,20,50525,0,1,0,1,0,0
outlet_code_3386,802,360,12,33064,0,1,0,1,0,0
outlet_code_3387,348,3022,42,149082,0,0,1,0,1,0
outlet_code_3388,1494,2787,48,154367,0,0,1,0,1,0
outlet_code_3389,1089,1978,34,113890,0,0,1,0,1,0
outlet_code_3390,2982,349,15,74560,1,0,0,1,0,0
outlet_code_3391,395,149,20,98736,1,0,0,1,0,0
outlet_code_3392,710,201,10,50510,1,0,0,1,0,0
outlet_code_3393,1579,305,19,93936,1,0,0,1,0,0
outlet_code_3394,770,208,11,53495,1,0,0,1,0,0
outlet_code_3395,752,206,11,52578,1,0,0,1,0,0
outlet_code_3396,1546,302,18,92320,1,0,0,1,0,0
outlet_code_3397,967,232,13,63349,1,0,0,1,0,0
outlet_code_3398,1103,248,14,70133,1,0,0,1,0,0
outlet_code_3399,291,391,17,43576,0,1,0,1,0,0
outlet_code_3400,745,354,11,31339,0,1,0,1,0,0
outlet_code_3401,1588,439,28,56641,0,1,0,0,1,0
outlet_code_3402,1433,423,25,51988,0,1,0,0,1,0
outlet_code_3403,1690,449,30,59696,0,1,0,0,1,0
outlet_code_3404,1530,433,27,54893,0,1,0,0,1,0
outlet_code_3405,3471,4742,49,148553,0,0,1,0,1,0
outlet_code_3406,3992,5784,60,174600,0,0,1,0,0,1
outlet_code_3407,288,2117,33,118897,0,0,1,0,1,0
outlet_code_3408,1514,2828,48,156381,0,0,1,0,1,0
outlet_code_3409,1425,2650,45,147483,0,0,1,0,1,0
outlet_code_3410,734,1268,21,78413,0,0,1,1,0,0
outlet_code_3411,1136,2073,35,118633,0,0,1,0,1,0
outlet_code_3412,315,129,16,78812,1,0,0,1,0,0
outlet_code_3413,376,144,19,94043,1,0,0,1,0,0
outlet_code_3414,1387,282,17,84329,1,0,0,1,0,0
outlet_code_3415,1470,292,18,88519,1,0,0,1,0,0
outlet_code_3416,297,397,17,44599,0,1,0,1,0,0
outlet_code_3417,1026,383,17,39770,0,1,0,1,0,0
outlet_code_3418,977,378,16,38323,0,1,0,1,0,0
outlet_code_3419,1419,422,24,51571,0,1,0,1,0,0
outlet_code_3420,388,3620,48,168988,0,0,1,0,1,0
outlet_code_3421,236,1338,25,92949,0,0,1,0,1,0
outlet_code_3422,918,1636,28,96813,0,0,1,0,1,0
outlet_code_3423,1145,2090,36,119487,0,0,1,0,1,0
outlet_code_3424,910,1619,27,95964,0,0,1,0,1,0
outlet_code_3425,1280,2360,40,132995,0,0,1,0,1,0
outlet_code_3426,1516,2832,49,156614,0,0,1,0,1,0
outlet_code_3427,2556,328,13,63888,1,0,0,1,0,0
outlet_code_3428,3095,355,15,77364,1,0,0,1,0,0
outlet_code_3429,269,117,13,67286,1,0,0,1,0,0
outlet_code_3430,224,106,11,56030,1,0,0,1,0,0
outlet_code_3431,1051,242,14,67570,1,0,0,1,0,0
outlet_code_3432,789,211,11,54438,1,0,0,1,0,0
outlet_code_3433,1499,296,18,89934,1,0,0,1,0,0
outlet_code_3434,1673,317,20,98628,1,0,0,1,0,0
outlet_code_3435,1253,266,16,77638,1,0,0,1,0,0
outlet_code_3436,3986,649,35,59793,0,1,0,0,1,0
outlet_code_3437,2329,483,14,34930,0,1,0,1,0,0
outlet_code_3438,1140,394,19,43200,0,1,0,1,0,0
outlet_code_3439,1279,408,22,47373,0,1,0,1,0,0
outlet_code_3440,1095,390,18,41855,0,1,0,1,0,0
outlet_code_3441,1324,412,22,48718,0,1,0,1,0,0
outlet_code_3442,261,1712,29,105411,0,0,1,0,1,0
outlet_code_3443,232,1276,25,90881,0,0,1,0,1,0
outlet_code_3444,911,1622,27,96099,0,0,1,0,1,0
outlet_code_3445,1352,2504,43,140188,0,0,1,0,1,0
outlet_code_3446,1074,1948,33,112412,0,0,1,0,1,0
outlet_code_3447,2850,342,14,71240,1,0,0,1,0,0
outlet_code_3448,392,148,20,98104,1,0,0,1,0,0
outlet_code_3449,225,106,11,56313,1,0,0,1,0,0
outlet_code_3450,1374,281,17,83691,1,0,0,1,0,0
outlet_code_3451,1487,294,18,89333,1,0,0,1,0,0
outlet_code_3452,1522,299,18,91085,1,0,0,1,0,0
outlet_code_3453,1158,255,15,72912,1,0,0,1,0,0
outlet_code_3454,769,208,11,53451,1,0,0,1,0,0
outlet_code_3455,1500,296,18,89982,1,0,0,1,0,0
outlet_code_3456,1365,417,23,49956,0,1,0,1,0,0
outlet_code_3457,1102,390,18,42047,0,1,0,1,0,0
outlet_code_3458,1338,414,23,49141,0,1,0,1,0,0
outlet_code_3459,1564,436,27,55933,0,1,0,0,1,0
outlet_code_3460,1056,386,17,40675,0,1,0,1,0,0
outlet_code_3461,2973,3746,39,123649,0,0,1,0,1,0
outlet_code_3462,3033,3866,41,126648,0,0,1,0,1,0
outlet_code_3463,202,833,20,76102,0,0,1,1,0,0
outlet_code_3464,758,1315,22,80764,0,0,1,1,0,0
outlet_code_3465,1340,2479,42,138963,0,0,1,0,1,0
outlet_code_3466,906,1613,27,95641,0,0,1,0,1,0
outlet_code_3467,3056,353,15,76401,1,0,0,1,0,0
outlet_code_3468,253,113,13,63147,1,0,0,1,0,0
outlet_code_3469,346,136,17,86453,1,0,0,1,0,0
outlet_code_3470,253,113,13,63369,1,0,0,1,0,0
outlet_code_3471,399,150,20,99824,1,0,0,1,0,0
outlet_code_3472,243,111,12,60860,1,0,0,1,0,0
outlet_code_3473,1276,269,16,78779,1,0,0,1,0,0
outlet_code_3474,782,210,11,54110,1,0,0,1,0,0
outlet_code_3475,1273,269,16,78642,1,0,0,1,0,0
outlet_code_3476,318,418,19,47752,0,1,0,1,0,0
outlet_code_3477,316,416,19,47353,0,1,0,1,0,0
outlet_code_3478,1271,407,21,47141,0,1,0,1,0,0
outlet_code_3479,3942,5685,59,172122,0,0,1,0,1,0
outlet_code_3480,386,3591,48,168021,0,0,1,0,1,0
outlet_code_3481,284,2058,33,116936,0,0,1,0,1,0
outlet_code_3482,396,3739,49,172951,0,0,1,0,1,0
outlet_code_3483,332,2775,40,140829,0,0,1,0,1,0
outlet_code_3484,1671,3141,54,172068,0,0,1,0,1,0
outlet_code_3485,1546,2892,50,159576,0,0,1,0,1,0
outlet_code_3486,1094,1987,34,114352,0,0,1,0,1,0
outlet_code_3487,1558,2916,50,160811,0,0,1,0,1,0
outlet_code_3488,1576,2953,51,162626,0,0,1,0,1,0
outlet_code_3489,1699,3197,55,174856,0,0,1,0,1,0
outlet_code_3490,1523,2846,49,157309,0,0,1,0,1,0
outlet_code_3491,3622,381,18,90540,1,0,0,1,0,0
outlet_code_3492,2049,302,10,51214,1,0,0,1,0,0
outlet_code_3493,327,132,16,81842,1,0,0,1,0,0
outlet_code_3494,398,150,20,99592,1,0,0,1,0,0
outlet_code_3495,753,206,11,52650,1,0,0,1,0,0
outlet_code_3496,1040,241,13,66998,1,0,0,1,0,0
outlet_code_3497,1652,314,20,97620,1,0,0,1,0,0
outlet_code_3498,813,214,11,55636,1,0,0,1,0,0
outlet_code_3499,1627,311,19,96345,1,0,0,1,0,0
outlet_code_3500,1190,259,15,74505,1,0,0,1,0,0
outlet_code_3501,1607,309,19,95337,1,0,0,1,0,0
outlet_code_3502,1477,428,26,53303,0,1,0,0,1,0
outlet_code_3503,1258,406,21,46739,0,1,0,1,0,0
outlet_code_3504,3008,3816,40,125392,0,0,1,0,1,0
outlet_code_3505,2370,2540,27,93494,0,0,1,0,1,0
outlet_code_3506,366,3297,45,158226,0,0,1,0,1,0
outlet_code_3507,221,1116,23,85527,0,0,1,1,0,0
outlet_code_3508,1219,2238,38,126882,0,0,1,0,1,0
outlet_code_3509,1550,2900,50,159996,0,0,1,0,1,0
outlet_code_3510,2777,339,14,69427,1,0,0,1,0,0
outlet_code_3511,2568,328,13,64211,1,0,0,1,0,0
outlet_code_3512,279,120,14,69817,1,0,0,1,0,0
outlet_code_3513,288,122,14,71978,1,0,0,1,0,0
outlet_code_3514,862,219,12,58106,1,0,0,1,0,0
outlet_code_3515,1042,241,13,67125,1,0,0,1,0,0
outlet_code_3516,731,204,10,51558,1,0,0,1,0,0
outlet_code_3517,1358,279,17,82882,1,0,0,1,0,0
outlet_code_3518,818,214,11,55897,1,0,0,1,0,0
outlet_code_3519,812,213,11,55610,1,0,0,1,0,0
outlet_code_3520,237,337,13,35595,0,1,0,1,0,0
outlet_code_3521,394,494,25,59081,0,1,0,0,1,0
outlet_code_3522,294,394,17,44042,0,1,0,1,0,0
outlet_code_3523,929,373,15,36872,0,1,0,1,0,0
outlet_code_3524,902,370,14,36068,0,1,0,1,0,0
outlet_code_3525,1517,432,26,54509,0,1,0,0,1,0
outlet_code_3526,862,366,13,34859,0,1,0,1,0,0
outlet_code_3527,2143,2086,23,82141,0,0,1,1,0,0
outlet_code_3528,2508,2816,30,100401,0,0,1,0,1,0
outlet_code_3529,1592,2984,51,164208,0,0,1,0,1,0
outlet_code_3530,1693,3186,55,174314,0,0,1,0,1,0
outlet_code_3531,1158,2116,36,120797,0,0,1,0,1,0
outlet_code_3532,1058,1917,33,110847,0,0,1,0,1,0
outlet_code_3533,1309,2419,41,135930,0,0,1,0,1,0
outlet_code_3534,3599,380,18,89968,1,0,0,1,0,0
outlet_code_3535,301,125,15,75200,1,0,0,1,0,0
outlet_code_3536,223,106,11,55774,1,0,0,1,0,0
outlet_code_3537,257,114,13,64334,1,0,0,1,0,0
outlet_code_3538,1294,271,16,79725,1,0,0,1,0,0
outlet_code_3539,1132,252,14,71610,1,0,0,1,0,0
outlet_code_3540,1644,313,19,97185,1,0,0,1,0,0
outlet_code_3541,1084,246,14,69216,1,0,0,1,0,0
outlet_code_3542,1365,280,17,83253,1,0,0,1,0,0
outlet_code_3543,1512,297,18,90619,1,0,0,1,0,0
outlet_code_3544,1002,236,13,65108,1,0,0,1,0,0
outlet_code_3545,931,228,12,61564,1,0,0,1,0,0
outlet_code_3546,839,217,11,56929,1,0,0,1,0,0
outlet_code_3547,1211,261,15,75568,1,0,0,1,0,0
outlet_code_3548,344,444,21,51533,0,1,0,1,0,0
outlet_code_3549,995,380,16,38852,0,1,0,1,0,0
outlet_code_3550,1093,389,18,41784,0,1,0,1,0,0
outlet_code_3551,1313,411,22,48395,0,1,0,1,0,0
outlet_code_3552,392,3680,49,170994,0,0,1,0,1,0
outlet_code_3553,385,3577,48,167552,0,0,1,0,1,0
outlet_code_3554,1621,3042,52,167108,0,0,1,0,1,0
outlet_code_3555,1521,2842,49,157104,0,0,1,0,1,0
outlet_code_3556,1332,2464,42,138198,0,0,1,0,1,0
outlet_code_3557,1029,1857,32,107870,0,0,1,0,1,0
outlet_code_3558,712,1225,20,76232,0,0,1,1,0,0
outlet_code_3559,1527,2853,49,157664,0,0,1,0,1,0
outlet_code_3560,1490,2780,48,154020,0,0,1,0,1,0
outlet_code_3561,241,110,12,60223,1,0,0,1,0,0
outlet_code_3562,991,235,13,64551,1,0,0,1,0,0
outlet_code_3563,1339,277,16,81953,1,0,0,1,0,0
outlet_code_3564,1232,264,15,76615,1,0,0,1,0,0
outlet_code_3565,765,208,11,53227,1,0,0,1,0,0
outlet_code_3566,1006,237,13,65320,1,0,0,1,0,0
outlet_code_3567,1548,302,18,92392,1,0,0,1,0,0
outlet_code_3568,1152,254,15,72591,1,0,0,1,0,0
outlet_code_3569,1026,239,13,66290,1,0,0,1,0,0
outlet_code_3570,895,223,12,59742,1,0,0,1,0,0
outlet_code_3571,3570,4941,51,153523,0,0,1,0,1,0
outlet_code_3572,3718,5236,54,160891,0,0,1,0,1,0
outlet_code_3573,2621,3042,32,106054,0,0,1,0,1,0
outlet_code_3574,3133,4066,43,131643,0,0,1,0,1,0
outlet_code_3575,2150,2101,23,82523,0,0,1,1,0,0
outlet_code_3576,2854,3507,37,117682,0,0,1,0,1,0
outlet_code_3577,294,2215,34,122182,0,0,1,0,1,0
outlet_code_3578,222,1124,23,85789,0,0,1,1,0,0
outlet_code_3579,215,1019,22,82290,0,0,1,1,0,0
outlet_code_3580,1683,3166,54,173303,0,0,1,0,1,0
outlet_code_3581,1275,2351,40,132548,0,0,1,0,1,0
outlet_code_3582,1317,2434,42,136677,0,0,1,0,1,0
outlet_code_3583,1208,2215,38,125751,0,0,1,0,1,0
outlet_code_3584,1056,1911,32,110571,0,0,1,0,1,0
outlet_code_3585,2061,303,10,51533,1,0,0,1,0,0
outlet_code_3586,2143,307,11,53576,1,0,0,1,0,0
outlet_code_3587,2672,334,13,66792,1,0,0,1,0,0
outlet_code_3588,273,118,14,68359,1,0,0,1,0,0
outlet_code_3589,394,148,20,98443,1,0,0,1,0,0
outlet_code_3590,1256,267,16,77807,1,0,0,1,0,0
outlet_code_3591,1171,257,15,73573,1,0,0,1,0,0
outlet_code_3592,953,230,13,62648,1,0,0,1,0,0
outlet_code_3593,822,215,11,56114,1,0,0,1,0,0
outlet_code_3594,768,208,11,53421,1,0,0,1,0,0
outlet_code_3595,1404,284,17,85200,1,0,0,1,0,0
outlet_code_3596,739,205,10,51967,1,0,0,1,0,0
outlet_code_3597,2564,506,17,38457,0,1,0,1,0,0
outlet_code_3598,1059,386,17,40759,0,1,0,1,0,0
outlet_code_3599,935,374,15,37062,0,1,0,1,0,0
outlet_code_3600,804,360,12,33114,0,1,0,1,0,0
outlet_code_3601,1684,448,30,59526,0,1,0,0,1,0
outlet_code_3602,382,3528,47,165942,0,0,1,0,1,0
outlet_code_3603,2792,340,14,69807,1,0,0,1,0,0
outlet_code_3604,2480,324,12,62002,1,0,0,1,0,0
outlet_code_3605,3256,363,16,81400,1,0,0,1,0,0
outlet_code_3606,203,101,10,50785,1,0,0,1,0,0
outlet_code_3607,269,117,13,67224,1,0,0,1,0,0
outlet_code_3608,859,219,12,57933,1,0,0,1,0,0
outlet_code_3609,1030,240,13,66507,1,0,0,1,0,0
outlet_code_3610,856,219,12,57787,1,0,0,1,0,0
outlet_code_3611,938,229,12,61900,1,0,0,1,0,0
outlet_code_3612,790,211,11,54499,1,0,0,1,0,0
outlet_code_3613,3217,572,25,48252,0,1,0,0,1,0
outlet_code_3614,1459,2717,47,150860,0,0,1,0,1,0
outlet_code_3615,1142,2084,35,119204,0,0,1,0,1,0
outlet_code_3616,1197,2195,37,124744,0,0,1,0,1,0
outlet_code_3617,794,1388,23,84381,0,0,1,1,0,0
outlet_code_3618,1364,2527,43,141372,0,0,1,0,1,0
outlet_code_3619,3296,365,16,82404,1,0,0,1,0,0
outlet_code_3620,206,101,10,51443,1,0,0,1,0,0
outlet_code_3621,396,149,20,98938,1,0,0,1,0,0
outlet_code_3622,1545,301,18,92230,1,0,0,1,0,0
outlet_code_3623,1013,238,13,65629,1,0,0,1,0,0
outlet_code_3624,1137,252,14,71868,1,0,0,1,0,0
outlet_code_3625,704,201,10,50212,1,0,0,1,0,0
outlet_code_3626,827,215,11,56354,1,0,0,1,0,0
outlet_code_3627,1078,245,14,68920,1,0,0,1,0,0
outlet_code_3628,1139,394,19,43159,0,1,0,1,0,0
outlet_code_3629,1262,406,21,46873,0,1,0,1,0,0
outlet_code_3630,2537,2874,31,101856,0,0,1,0,1,0
outlet_code_3631,2072,1945,21,78614,0,0,1,1,0,0
outlet_code_3632,372,3380,46,161007,0,0,1,0,1,0
outlet_code_3633,375,3418,46,162266,0,0,1,0,1,0
outlet_code_3634,237,1353,26,93433,0,0,1,0,1,0
outlet_code_3635,970,1741,29,102036,0,0,1,0,1,0
outlet_code_3636,724,1249,21,77442,0,0,1,1,0,0
outlet_code_3637,1566,2931,50,161569,0,0,1,0,1,0
outlet_code_3638,794,1387,23,84350,0,0,1,1,0,0
outlet_code_3639,874,1548,26,92399,0,0,1,0,1,0
outlet_code_3640,2050,302,10,51240,1,0,0,1,0,0
outlet_code_3641,3813,391,19,95314,1,0,0,1,0,0
outlet_code_3642,3545,377,18,88624,1,0,0,1,0,0
outlet_code_3643,1283,270,16,79131,1,0,0,1,0,0
outlet_code_3644,1508,297,18,90394,1,0,0,1,0,0
outlet_code_3645,756,207,11,52824,1,0,0,1,0,0
outlet_code_3646,1173,257,15,73661,1,0,0,1,0,0
outlet_code_3647,890,223,12,59499,1,0,0,1,0,0
outlet_code_3648,1158,255,15,72911,1,0,0,1,0,0
outlet_code_3649,1326,275,16,81291,1,0,0,1,0,0
outlet_code_3650,1152,254,15,72581,1,0,0,1,0,0
outlet_code_3651,870,220,12,58501,1,0,0,1,0,0
outlet_code_3652,1445,289,17,87234,1,0,0,1,0,0
outlet_code_3653,1071,245,14,68554,1,0,0,1,0,0
outlet_code_3654,1374,281,17,83680,1,0,0,1,0,0
outlet_code_3655,1352,278,17,82619,1,0,0,1,0,0
outlet_code_3656,1058,243,14,67891,1,0,0,1,0,0
outlet_code_3657,711,201,10,50541,1,0,0,1,0,0
outlet_code_3658,237,337,13,35617,0,1,0,1,0,0
outlet_code_3659,1098,390,18,41935,0,1,0,1,0,0
outlet_code_3660,1125,393,19,42763,0,1,0,1,0,0
outlet_code_3661,1488,429,26,53626,0,1,0,0,1,0
outlet_code_3662,779,358,12,32368,0,1,0,1,0,0
outlet_code_3663,215,1018,22,82251,0,0,1,1,0,0
outlet_code_3664,369,3328,45,159254,0,0,1,0,1,0
outlet_code_3665,214,1013,22,82093,0,0,1,1,0,0
outlet_code_3666,326,2683,39,137764,0,0,1,0,1,0
outlet_code_3667,1163,2125,36,121270,0,0,1,0,1,0
outlet_code_3668,1614,3027,52,166353,0,0,1,0,1,0
outlet_code_3669,1487,2774,48,153704,0,0,1,0,1,0
outlet_code_3670,1231,2261,39,128054,0,0,1,0,1,0
outlet_code_3671,1452,2704,46,150191,0,0,1,0,1,0
outlet_code_3672,941,1682,28,99095,0,0,1,0,1,0
outlet_code_3673,2581,329,13,64517,1,0,0,1,0,0
outlet_code_3674,282,121,14,70610,1,0,0,1,0,0
outlet_code_3675,932,228,12,61596,1,0,0,1,0,0
outlet_code_3676,1598,308,19,94904,1,0,0,1,0,0
outlet_code_3677,820,214,11,55996,1,0,0,1,0,0
outlet_code_3678,264,364,15,39532,0,1,0,1,0,0
outlet_code_3679,320,420,19,48044,0,1,0,1,0,0
outlet_code_3680,1614,441,28,57417,0,1,0,0,1,0
outlet_code_3681,1140,394,19,43195,0,1,0,1,0,0
outlet_code_3682,230,1246,24,89856,0,0,1,1,0,0
outlet_code_3683,1561,2921,50,161058,0,0,1,0,1,0
outlet_code_3684,2074,304,10,51842,1,0,0,1,0,0
outlet_code_3685,3387,369,17,84685,1,0,0,1,0,0
outlet_code_3686,350,137,17,87470,1,0,0,1,0,0
outlet_code_3687,353,138,18,88291,1,0,0,1,0,0
outlet_code_3688,247,112,12,61641,1,0,0,1,0,0
outlet_code_3689,221,105,11,55346,1,0,0,1,0,0
outlet_code_3690,928,227,12,61391,1,0,0,1,0,0
outlet_code_3691,1076,245,14,68801,1,0,0,1,0,0
